 ----------------------header-------------------------- 2018-08-07 16:48:52,030 [9] INFO  loginfo - 文件接收工具启动
2018-08-07 17:26:58,308 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,368 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,418 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,478 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,528 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,588 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,638 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,698 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,758 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,818 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,868 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,928 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:58,978 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,038 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,098 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,148 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,208 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,258 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,318 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,378 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,438 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,488 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,548 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,608 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,678 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,718 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,778 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,838 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,888 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,948 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:26:59,998 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,058 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,118 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,178 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,228 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,288 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,338 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,398 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,458 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,508 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,568 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,628 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,678 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,738 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,798 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,858 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,918 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:00,978 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,028 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,091 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,146 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,202 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,258 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,313 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,369 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,420 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,480 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,530 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,590 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,650 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,700 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,760 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,810 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,870 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,930 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:01,980 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,040 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,100 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,170 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,210 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,270 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,320 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,380 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,430 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,490 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,540 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,600 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,660 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,710 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,770 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,820 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,880 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,940 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:02,990 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,050 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,100 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,160 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,220 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,280 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,330 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,390 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,450 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,500 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,560 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,610 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,670 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,720 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,780 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,840 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,900 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:03,950 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,010 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,060 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,140 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,170 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,230 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,290 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,340 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,400 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,450 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,510 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,570 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,630 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,680 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,740 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,800 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,850 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,910 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:04,970 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,020 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,080 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,140 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,190 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,250 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,300 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,360 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,421 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,471 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,531 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,591 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,641 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,701 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,751 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,811 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,861 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,921 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:05,981 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,041 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,097 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,153 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,208 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,268 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,324 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,374 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,434 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,484 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,544 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,604 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,654 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,714 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,764 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,824 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,884 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,944 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:06,994 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,054 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,104 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,164 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,214 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,274 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,334 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,384 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,444 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,494 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,554 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,614 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,664 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,724 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,784 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,834 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,894 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:07,954 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,014 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,064 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,124 [16] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,184 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,244 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,294 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,354 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,404 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,464 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,514 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,574 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,624 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,684 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,744 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,794 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,854 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,914 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:08,964 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,024 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,074 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,134 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,194 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,244 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,304 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,354 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,415 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,475 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,525 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,585 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,645 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,695 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,755 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,815 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,865 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,925 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:09,985 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,035 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,095 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,145 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,205 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,255 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,315 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,365 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,425 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,485 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,545 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,595 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,655 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,705 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,765 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,825 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,875 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,935 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:10,995 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,045 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,111 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,167 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,222 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,278 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,334 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,386 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,436 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,496 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,556 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,606 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,666 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,716 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,776 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,826 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,886 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,936 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:11,996 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,056 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,116 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,176 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,226 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,286 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,346 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,396 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,456 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,516 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,566 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,626 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,686 [18] INFO  loginfo - 收到数据文件
2018-08-07 17:27:12,746 [18] INFO  loginfo - 收到数据文件
